0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,class
0.04637548068644895,0.015802865943484665,0.004068695912810015,0.012588723717691175,0.004776572474443105,0.015299061904124178,0.002805997181248286,0.008755986658758857,0.0029909379045578322,0.008156523624583085,0.01031841690740847,0.008590177734412367,0.009291677029724438,0.009661558476343531,0.007455024329271014,0.004674536213306804,0.005089058524173028,0.01262061004929627,0.011676774633785482,0.019457039545428458,0.010171739782025038,0.019724884730911246,0.010012308123999567,0.01179156542756382,0.00605840300496789,0.013972590509352262,0.019463416811749474,0.022250282194034705,0.02314947674529836,0.02376169431211617,0.022256659460355724,0.018187963547545708,0.01332848661092936,0.013864176981894941,0.009208772567551194,0.026216941845708417,0.01397896777567328,0.028149253540977123,0.013908817846142073,0.025132806571135216,0.008730477593474782,0.00671526143603283,0.007397628932381845,0.010949766273189335,0.014776126065800635,0.01283105983788989,0.013035132360162493,0.014929180457505086,0.010618148424496356,0.00933631789397157,0.005095435790494047,0.010005930857678548,0.010120721651456886,0.015171516577703801,0.00824580535307735,0.014572053543528031,0.009648803943701493,0.08264937152040407,0.1701263336458194,MERS
0.059422105173004454,0.018044492977046935,0.007097893114080165,0.018863480644056185,0.004587401507365536,0.012343696471394314,0.0021625556697499144,0.008992805755395683,0.0030939534087016103,0.00723706748886605,0.012953922576224734,0.011166067146282974,0.008730515587529976,0.007253126070572114,0.003955763960260363,0.0028423689619732784,0.0037041795135320317,0.009656560465912983,0.014800659472422062,0.022198312778348748,0.009993790681740323,0.014891658102089757,0.005128040424803014,0.005690090784515245,0.0030564833847207947,0.009463857485440218,0.020287341555327167,0.027224648852346694,0.02140073655361425,0.020233812949640287,0.013954907502569372,0.009629796163069545,0.0067927800616649535,0.00726383179170949,0.006680369989722507,0.03562328708461802,0.014179727646454265,0.023745289482699553,0.010373843782117163,0.013002098321342926,0.00427158273381295,0.004314405618362453,0.005481329222336417,0.010261433710174718,0.01795349434737924,0.01667416067146283,0.012718396711202467,0.010641486810551559,0.005748972250770812,0.007274537512846865,0.005775736553614252,0.010625428228845496,0.011053657074340528,0.021903905447070916,0.011824468996231586,0.015153948269955465,0.00800252655018842,0.09835881294964029,0.20423839499828708,MERS
0.044611194643819685,0.01179466084144231,0.005035603846917643,0.01770972226162444,0.005482425033334279,0.012681210814491192,0.00243978552583052,0.007950580158302363,0.0023617691282022185,0.005617180629237709,0.010340718885642145,0.01043292008283923,0.011773383642089137,0.010808817271411955,0.005900876620613351,0.003836988283355556,0.0036809554880989533,0.009546370109790349,0.012503900819881415,0.0187735822292831,0.013858549178700105,0.022560923714147918,0.011893954438423785,0.00935487531561179,0.004127776674515589,0.01139039405373202,0.024709920848818408,0.026795086385429375,0.02486595364407501,0.029802263894011177,0.02895117591988425,0.02086584016567846,0.011681182444892054,0.009383244914749355,0.007837101761752107,0.027029135578314278,0.01322023319810491,0.03405770376464581,0.015482708729325655,0.026830548384351328,0.007539220970807683,0.005539164231609407,0.005617180629237709,0.008241368549462396,0.013106754801554654,0.01504297994269341,0.017262901075207806,0.014964963545065109,0.00861017333825073,0.006702317796249539,0.0046313370592073536,0.0072626173792164316,0.007624329768220375,0.015447246730403699,0.011376209254163239,0.017333825073051718,0.007872563760674061,0.07749156004425657,0.16035206672529717,MERS
0.048279995368825386,0.013566617403681784,0.005210071442678999,0.01759846353971573,0.0048423016937840105,0.012190886120778309,0.0029285368893489793,0.00876517901533055,0.0027242203621850973,0.005863884329603422,0.01027712131634328,0.011925274635465263,0.009963835974691993,0.008240766595609919,0.006027337551334527,0.004304268172252454,0.0037526135489099714,0.00826800879923177,0.010597217208900028,0.024592899319625966,0.014629063344933971,0.01815011816305821,0.01005918368736847,0.010086425890990323,0.0038752034652083005,0.009255538680523867,0.015582540471698755,0.02569620856631093,0.032132179171973224,0.025709829668121853,0.019525849445961682,0.022181964299092152,0.010644891065238268,0.01037927957992522,0.006701582090975339,0.024177455714392736,0.01631126941858327,0.03792114744161655,0.01249055036061867,0.021821005101102627,0.008029639517540575,0.005203260891773536,0.005312229706260939,0.008213524391988069,0.015637024878942456,0.017836832821406922,0.015514434962644128,0.012156833366250995,0.008411030368246487,0.008022828966635111,0.005543788437046672,0.007328152774277911,0.009098896009698225,0.018851604906320873,0.011203356239486211,0.0157936675497681,0.008588104691788518,0.0814746204820508,0.17052938412188162,MERS
0.004480302394930575,0.004862518637592023,0.00016671908489423166,0.003490908349641226,0.00017327136333985648,0.005190132559873264,0.0001419660329885379,0.0032404657068306774,0.00015652665175659304,0.002677697791445345,0.002988567002143323,0.0023551800857329235,0.0022882012393998694,0.0031407254682694996,0.002909939660795825,0.0019016168111080048,0.0018251735625757152,0.022911861662473207,0.005136986301369863,0.027761275743173983,0.004943330071754729,0.02828837014257758,0.005632775370422141,0.024753051905693785,0.003374423399496785,0.02204623287671233,0.026078796244525207,0.026898559081166715,0.035508252958717734,0.03285749231199329,0.029157639083030474,0.029202777001211443,0.02339236208181903,0.042230890643928806,0.013622914919392414,0.04753168390643929,0.016555423539278726,0.06385340951449073,0.015851417621843257,0.055747513046314416,0.014224996505451495,0.009730861522691269,0.009120771596309757,0.010926288323548597,0.012634248905041468,0.012208350806075855,0.012309547106513838,0.013625827043146025,0.011865448234088156,0.013542831516168112,0.0024330793961420184,0.012223639455782313,0.0038403632000745505,0.01481470156555773,0.0028305842885099244,0.016035609449259157,0.004147592256080515,0.11694870585220389,0.06120920114621191,MERS
0.057623195078591614,0.013640026090626558,0.005780864315952372,0.01430508127741754,0.005985496681118828,0.014317870800240443,0.004642596784713962,0.012456995229507987,0.004374016805432989,0.008332374119121615,0.00945145736612567,0.008914297407563724,0.009566563071531801,0.009975827801864713,0.008767217895100333,0.007699292739387894,0.006337208558748673,0.01140185959661845,0.011593702438962003,0.014285896993183184,0.010832725830999245,0.016504879202956936,0.012009361930706366,0.012418626661039277,0.008434690301704843,0.016434536827430967,0.020437657470999758,0.019484838020693448,0.019363337553875867,0.02025860415147911,0.023737354359308856,0.019241837087058282,0.016415352543196614,0.014631214109401578,0.01000780160892197,0.02041207842535395,0.012162836204581208,0.019133126143063603,0.014695161723516096,0.02158231976364962,0.010391487293609076,0.008850349793449206,0.008121346992543708,0.010340329202317462,0.011919835270946042,0.011280359129800866,0.011555333870493291,0.012795917584314928,0.010832725830999245,0.009604931640000512,0.008556190768522426,0.00890150788474082,0.009879906380692936,0.011369885789561192,0.009572957832943253,0.01128675389121232,0.010461829669135045,0.07727429689598281,0.1793538733069869,MERS
0.047880490296220636,0.014862104187946885,0.004284984678243105,0.013667007150153218,0.00406026557711951,0.015643513789581204,0.0028753830439223697,0.010337078651685393,0.0026813074565883556,0.007313585291113381,0.009601634320735445,0.008513789581205312,0.008774259448416751,0.009867211440245148,0.0075791624106230845,0.0051430030643513786,0.005076608784473953,0.011373850868232891,0.00959652706843718,0.017798774259448417,0.010546475995914198,0.019376915219611848,0.010434116445352401,0.012589376915219611,0.00559244126659857,0.013769152196118488,0.01721144024514811,0.01978038815117467,0.02153217568947906,0.024458631256384065,0.021276813074565883,0.017538304392236977,0.014085801838610827,0.012814096016343207,0.008181818181818182,0.024948927477017366,0.011292134831460673,0.026542390194075588,0.012839632277834525,0.02713993871297242,0.00875893769152196,0.007635342185903984,0.007134831460674157,0.010280898876404494,0.013697650663942799,0.012492339121552605,0.012737487231869255,0.01484167517875383,0.01146067415730337,0.010980592441266599,0.006062308478038815,0.010429009193054136,0.009489274770173646,0.015423901940755873,0.008100102145045964,0.015076608784473953,0.01001532175689479,0.08877425944841676,0.17772727272727273,MERS
0.05822609915037532,0.01411057494019632,0.005593706178338695,0.014925142291512003,0.006537160768786604,0.013883733399323599,0.00357275426874536,0.010579064587973273,0.003918172069619731,0.00667635898704941,0.008712777365338613,0.008228161346201435,0.008460158376639446,0.008857131073166708,0.006825868184442795,0.005140023096593252,0.005511218345294069,0.011893714427121999,0.009908850944485688,0.01617792625587726,0.010434710880145179,0.01493545327064258,0.010290357172317082,0.010898704941021199,0.00579477027138497,0.012816547059308752,0.017600841375897056,0.02026107399158624,0.02371525200032995,0.019317619401138332,0.018307143446341663,0.020224985564629216,0.012893879402788088,0.01271343726800297,0.008888064010558442,0.02173038851769364,0.011620473480161677,0.02489070362121587,0.01101212571145756,0.02219438257856966,0.008810731667079106,0.00714550853749072,0.007331106161841129,0.009960405840138579,0.01206384558277654,0.012192732821908768,0.01147611977233358,0.012512373174956693,0.009001484780994804,0.010352223047100553,0.0067382248618328795,0.011156479419285655,0.009300503175781571,0.01562628887239132,0.009073661634908851,0.01658005444196981,0.00902210673925596,0.09032417718386539,0.19305246226181638,MERS
0.0407705090920712,0.013126777667699978,0.004450161388258604,0.011968297593557253,0.004977469559937362,0.012080150842095171,0.002876226390975041,0.00806941293023553,0.0027643731424371225,0.007669937042600108,0.009643347927519095,0.00981911731807868,0.008916301812022626,0.00895624940078617,0.0072784506727173945,0.005672557604422997,0.004713815474097984,0.011480937010642038,0.013254609951743313,0.023625003994758878,0.014261289188584577,0.02088459940557988,0.01218401457288038,0.01151289508165287,0.007102681282157809,0.017137515579559618,0.025686299574957657,0.031199066824326483,0.034163177910581315,0.029856827841871464,0.029848838324118755,0.02407241698891055,0.016650154996644403,0.014013614138250615,0.010146687545939727,0.028586494519190823,0.017241379310344827,0.03153462656994024,0.016290626697772523,0.02776357419066185,0.010234572241219519,0.006783100572049471,0.006088012527563837,0.009555463232239303,0.014844523984532294,0.014572880380940206,0.012847144546355181,0.012879102617366016,0.009012176025055128,0.0070547441756415585,0.004785721133872359,0.007446230545524272,0.008908312294269917,0.01311878814994727,0.00792560161068678,0.012056182288837047,0.00828512990955866,0.06378032021987153,0.13757150618388675,MERS
0.032963239044293616,0.013048766134410923,0.0039938797128172936,0.011605006081054572,0.0032092275099062342,0.012530895680489623,0.0022519518223547415,0.006693083290831339,0.002063635293656087,0.006669543724744007,0.010412334732629761,0.008843030326807642,0.009235356428263172,0.009659068617835144,0.007226646788810859,0.004331280160069049,0.00394680058064263,0.010490799952920868,0.010804660834085291,0.02538349876417278,0.012523049158460512,0.0249519400525717,0.011620699125112793,0.0122170347993252,0.0036721723096237594,0.01130683824394837,0.01998509160814469,0.028176860606536153,0.033818509945466674,0.03355957471850602,0.02575228529954098,0.027698222762760405,0.010804660834085291,0.010475106908862646,0.00840362509317745,0.028114088430303268,0.016516928871277807,0.05327788457766095,0.01617952842402605,0.02958923457177606,0.009878771234650242,0.005931970654007611,0.005123778885009219,0.00973753383812625,0.01681509670838401,0.015975518851269174,0.015567499705755423,0.015418415787202322,0.010459413864804425,0.00684216720938444,0.003758484051943976,0.007171721134607086,0.007736670720703049,0.01746635803680019,0.007077562870257758,0.015708737102279414,0.00828592726274079,0.07436148926988112,0.13267684099023108,MERS
